Date,AAPL,ADBE,AMD,AMZN,AVGO,CRM,CSCO,GOOG,IBM,INTC,META,MSFT,NFLX,NVDA,ORCL,QCOM,TSLA,TXN
2018-01-23,41.548614501953125,200.08999633789062,12.9399995803833,68.12699890136719,20.930307388305664,112.43435668945312,33.798343658447266,58.22273254394531,113.47349548339844,38.66718292236328,188.46177673339844,84.82015228271484,250.2899932861328,5.907648086547852,45.69527053833008,56.103031158447266,23.519332885742188,97.34998321533203
2018-01-24,40.88681411743164,197.77999877929688,12.710000038146973,67.87550354003906,20.449443817138672,112.04713439941406,33.854530334472656,57.93758010864258,112.87284851074219,38.205467224121094,185.67491149902344,84.7463150024414,261.29998779296875,5.830745697021484,45.99024963378906,55.80750274658203,23.05933380126953,89.07572937011719
2018-01-25,40.15693664550781,197.50999450683594,12.40999984741211,68.89749908447266,19.687549591064453,111.16345977783203,33.637779235839844,58.242637634277344,112.94109344482422,38.02916717529297,186.60055541992188,85.21703338623047,269.70001220703125,5.8443450927734375,46.12432861328125,55.34775924682617,22.50933265686035,89.44115447998047
2018-01-26,40.250816345214844,201.3000030517578,12.949999809265137,70.10250091552734,19.966197967529297,112.89107513427734,34.167640686035156,58.51484680175781,114.21744537353516,42.041969299316406,189.1087188720703,86.81372833251953,274.6000061035156,6.01694393157959,47.15230941772461,56.25900650024414,22.856666564941406,92.31561279296875
2018-01-29,39.41768264770508,198.22999572753906,13.319999694824219,70.88400268554688,19.542646408081055,112.49393463134766,34.400447845458984,58.50190353393555,113.8488540649414,41.95801544189453,185.1075897216797,86.68453216552734,284.5899963378906,6.103984355926514,46.42824935913086,55.26567840576172,23.302000045776367,91.47113800048828
2018-01-30,39.18534851074219,196.89999389648438,12.869999885559082,71.89099884033203,19.185184478759766,111.43154907226562,33.91876220703125,57.91021728515625,111.67839050292969,40.95899963378906,186.2422332763672,85.59542083740234,278.79998779296875,6.001859188079834,45.5522575378418,54.9947624206543,23.05466651916504,89.72384643554688
2018-01-31,39.293304443359375,199.75999450683594,13.739999771118164,72.54450225830078,19.7464599609375,113.0995864868164,33.3487663269043,58.22123718261719,111.7330093383789,40.413333892822266,186.01332092285156,87.69054412841797,270.29998779296875,6.078020095825195,46.11539077758789,56.029144287109375,23.62066650390625,89.5442123413086
2018-02-01,39.375431060791016,199.3800048828125,13.25,69.5,19.010835647583008,111.93791198730469,33.47720718383789,58.109764099121094,110.84566497802734,40.001976013183594,192.18423461914062,86.99835205078125,265.07000732421875,5.94696569442749,46.15115737915039,54.838783264160156,23.28333282470703,89.87899017333984
2018-02-02,37.66693115234375,195.63999938964844,12.449999809265137,71.49749755859375,18.747314453125,109.99185943603516,32.85905075073242,55.33292007446289,108.54554748535156,38.74274444580078,189.38742065429688,84.70938110351562,267.42999267578125,5.774367332458496,44.81032943725586,54.2394905090332,22.916667938232422,87.90308380126953
2018-02-05,36.72584533691406,190.27000427246094,11.569999694824219,69.5,18.159767150878906,106.88412475585938,31.13300323486328,52.54114532470703,104.10892486572266,37.37435531616211,180.4097137451172,81.2205810546875,254.25999450683594,5.284266948699951,42.98679733276367,50.67661666870117,22.208667755126953,85.08618927001953
2018-02-06,38.260677337646484,194.47000122070312,11.649999618530273,72.14199829101562,19.137418746948242,108.79045867919922,32.248905181884766,53.775291442871094,106.0268783569336,37.95754623413086,184.44073486328125,84.29405212402344,265.7200012207031,5.578029155731201,44.15779113769531,52.8685188293457,22.264667510986328,86.4415512084961
2018-02-07,37.441627502441406,192.33999633789062,11.600000381469727,70.83899688720703,18.89858055114746,109.26705932617188,32.3853874206543,52.18184280395508,105.00989532470703,38.2026481628418,179.3347930908203,82.70658111572266,264.55999755859375,5.657652378082275,43.68404006958008,53.3939323425293,23.0,83.26542663574219
2018-02-08,36.41135025024414,185.16000366210938,11.220000267028809,67.5250015258789,18.276803970336914,103.28987884521484,31.12499237060547,49.839935302734375,101.7289810180664,36.13192367553711,170.77513122558594,78.46095275878906,250.10000610351562,5.378727436065674,41.86946487426758,51.24306106567383,21.01533317565918,79.73821258544922
2018-02-09,36.85672378540039,187.99000549316406,11.3100004196167,66.9800033569336,18.748903274536133,106.2188949584961,31.735111236572266,51.644386291503906,103.05238342285156,37.14616394042969,175.2838897705078,81.38672637939453,249.47000122070312,5.738759517669678,42.66500473022461,52.53193283081055,20.69466781616211,82.0488510131836
